Date,hour,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Visibility (mi),Precip (in),Wind Chill (F),Heat Index (F)
2017-04-14,10,78,18,32,3,NA,10,0,NA,NA
2017-04-14,11,79,14,27,6,NA,10,0,NA,NA
2017-04-14,12,81,13,26,10,20,10,0,NA,NA
2017-04-14,13,82,13,28,9,30,10,0,NA,80
2017-04-14,14,83,8,17,10,10,10,0,NA,80
2017-04-14,15,84,9,20,14,20,10,0,NA,81
2017-04-14,16,83,10,22,9,30,10,0,NA,80
2017-04-14,17,77,20,33,3,130,10,0,NA,NA
2017-04-14,18,74,19,30,3,120,10,0,NA,NA
2017-04-14,19,72,22,32,8,230,10,0,NA,NA
2017-04-14,20,67,37,40,5,260,10,0,NA,NA
2017-04-14,21,65,35,37,8,270,10,0,NA,NA
2017-04-14,22,63,39,38,7,300,10,0,NA,NA
2017-04-14,23,64,38,38,8,260,10,0,NA,NA
2017-04-15,0,63,39,38,6,240,10,NA,NA,NA
2017-04-15,1,61,42,38,7,310,10,NA,NA,NA
2017-04-15,2,60,42,37,7,290,10,NA,NA,NA
2017-04-15,3,58,43,36,7,260,10,NA,NA,NA
2017-04-15,4,56,45,35,5,310,10,NA,NA,NA
2017-04-15,5,59,40,35,7,270,10,NA,NA,NA
2017-04-15,6,67,33,37,6,290,10,NA,NA,NA
2017-04-15,7,71,31,39,0,NA,10,NA,NA,NA
2017-04-15,8,78,22,37,5,NA,10,NA,NA,NA
2017-04-15,9,81,19,36,3,NA,10,NA,NA,NA
2017-04-15,10,83,19,37,6,40,10,NA,NA,81
2017-04-15,11,86,13,30,7,110,10,NA,NA,83
2017-04-15,12,86,12,29,8,250,10,NA,NA,82
2017-04-15,13,87,10,26,7,250,10,NA,NA,83
2017-04-15,14,88,10,26,NA,NA,10,NA,M,84
2017-04-15,15,88,9,23,0,NA,10,NA,NA,84
2017-04-15,16,89,7,18,8,290,10,NA,NA,84
2017-04-15,17,85,10,23,5,190,10,NA,NA,81
2017-04-15,18,79,14,27,5,150,10,NA,NA,NA
2017-04-15,19,75,20,32,5,180,10,NA,NA,NA
2017-04-15,20,75,23,35,7,200,10,NA,NA,NA
2017-04-15,21,75,33,44,8,220,10,NA,NA,NA
2017-04-15,22,72,35,43,8,210,10,NA,NA,NA
2017-04-15,23,68,42,44,9,250,10,NA,NA,NA
2017-04-16,0,66,43,43,7,290,10,0,NA,NA
2017-04-16,1,64,42,41,5,280,10,0,NA,NA
2017-04-16,2,63,46,42,3,240,10,0,NA,NA
2017-04-16,3,61,42,38,9,300,10,0,NA,NA
2017-04-16,4,61,44,39,9,190,10,0,NA,NA
2017-04-16,5,61,45,40,3,170,9,0,NA,NA
2017-04-16,6,66,44,44,3,140,9,0,NA,NA
2017-04-16,7,73,31,41,5,150,10,0,NA,NA
2017-04-16,8,77,26,40,5,130,10,0,NA,NA
2017-04-16,9,81,25,42,3,NA,10,0,NA,NA
2017-04-16,10,84,20,39,7,70,10,0,NA,81
2017-04-16,11,88,15,36,11,140,10,0,NA,84
2017-04-16,12,91,14,36,9,130,10,0,NA,87
2017-04-16,13,91,8,22,3,NA,10,0,NA,86
2017-04-16,14,93,9,27,5,NA,10,0,NA,88
2017-04-16,15,94,7,23,8,70,10,0,NA,88
2017-04-16,16,93,10,30,5,110,10,0,NA,88
2017-04-16,17,86,21,42,9,160,10,0,NA,83
2017-04-16,18,83,16,33,15,250,10,0,NA,80
2017-04-16,19,80,15,29,14,250,10,0,NA,NA
2017-04-16,20,77,16,28,13,250,10,0,NA,NA
2017-04-16,21,76,11,18,15,270,10,0,NA,NA
2017-04-16,22,76,8,13,15,270,10,0,NA,NA
2017-04-16,23,77,8,13,16,250,10,0,NA,NA
2017-04-17,1,71,12,17,8,290,10,0,NA,NA
2017-04-17,2,64,31,33,8,190,10,0,NA,NA
2017-04-17,3,62,NA,NA,0,NA,10,0,NA,NA
2017-04-17,4,60,NA,NA,3,290,10,0,NA,NA
2017-04-17,5,68,17,22,7,320,10,0,NA,NA
2017-04-17,6,72,18,27,0,NA,10,0,NA,NA
2017-04-17,7,78,15,27,5,90,10,0,NA,NA
2017-04-17,8,85,4,5,8,290,10,0,NA,81
2017-04-17,9,88,5,9,8,270,10,0,NA,83
2017-04-17,10,90,5,13,8,290,10,0,NA,84
2017-04-17,11,92,8,23,6,240,10,0,NA,86
2017-04-17,12,94,9,29,9,300,10,0,NA,88
2017-04-17,13,95,10,31,9,300,10,0,NA,89
2017-04-17,14,94,10,31,8,340,10,0,NA,89
2017-04-17,15,94,13,36,17,290,10,0,NA,89
2017-04-17,16,91,16,39,20,280,10,0,NA,87
2017-04-17,17,86,23,44,18,280,10,0,NA,83
2017-04-17,18,82,27,45,18,280,10,0,NA,80
2017-04-17,19,81,29,46,17,280,10,0,NA,80
2017-04-17,20,79,30,45,18,270,10,0,NA,NA
2017-04-17,21,76,35,47,20,260,10,0,NA,NA
2017-04-17,22,73,39,47,16,250,10,0,NA,NA
2017-04-17,23,72,40,47,13,250,10,0,NA,NA
2017-04-18,0,71,42,47,21,250,10,0,NA,NA
2017-04-18,1,72,36,44,18,260,10,0,NA,NA
2017-04-18,2,73,35,44,11,260,10,0,NA,NA
2017-04-18,3,68,43,45,9,280,10,0,NA,NA
2017-04-18,4,65,48,45,3,320,10,0,NA,NA
2017-04-18,5,68,43,45,5,240,10,0,NA,NA
2017-04-18,6,76,37,48,5,240,10,0,NA,NA
2017-04-18,7,79,32,47,3,240,10,0,NA,NA
2017-04-18,8,83,28,47,6,NA,10,0,NA,81
2017-04-18,9,86,23,45,7,NA,10,0,NA,83
2017-04-18,10,89,20,43,6,NA,10,0,NA,85
2017-04-18,11,90,17,40,7,NA,10,0,NA,86
2017-04-18,12,94,14,39,9,270,10,0,NA,90
2017-04-18,13,97,11,36,20,260,10,0,NA,92
2017-04-18,14,94,14,38,23,240,10,0,NA,90
2017-04-18,15,93,12,34,20,260,10,0,NA,88
2017-04-18,16,90,14,36,21,250,10,0,NA,86
2017-04-18,17,85,20,40,22,250,10,0,NA,82
2017-04-18,18,80,29,45,21,260,10,0,NA,NA
2017-04-18,19,77,34,47,23,270,10,0,NA,NA
2017-04-18,20,75,41,50,22,260,10,0,NA,NA
2017-04-18,21,73,47,52,18,240,10,0,NA,NA
2017-04-18,22,73,46,51,17,250,10,0,NA,NA
2017-04-18,23,72,47,51,13,260,10,0,NA,NA
2017-04-19,0,69,52,51,8,240,10,0,NA,NA
2017-04-19,1,68,52,50,13,250,10,0,NA,NA
2017-04-19,2,67,50,48,16,240,10,0,NA,NA
2017-04-19,3,67,48,47,5,230,10,0,NA,NA
2017-04-19,4,66,50,47,3,260,10,0,NA,NA
2017-04-19,5,65,48,45,11,270,10,0,NA,NA
2017-04-19,6,72,35,43,10,280,10,0,NA,NA
2017-04-19,7,75,29,41,10,320,10,0,NA,NA
2017-04-19,8,79,24,40,13,340,10,0,NA,NA
2017-04-19,9,81,26,43,11,350,10,0,NA,80
2017-04-19,10,83,22,41,9,20,10,0,NA,81
2017-04-19,11,86,14,32,8,10,10,0,NA,83
2017-04-19,12,87,11,27,10,20,10,0,NA,83
2017-04-19,13,89,9,25,11,20,10,0,NA,84
2017-04-19,14,90,10,28,7,NA,10,0,NA,85
2017-04-19,15,90,10,27,9,40,10,0,NA,85
2017-04-19,16,89,10,27,7,320,10,0,NA,84
2017-04-19,17,86,12,29,0,NA,10,0,NA,82
2017-04-19,18,80,22,38,11,200,10,0,NA,NA
2017-04-19,19,79,30,45,21,250,10,0,NA,NA
2017-04-19,20,75,33,44,16,250,10,0,NA,NA
2017-04-19,21,73,31,41,11,250,10,0,NA,NA
2017-04-19,22,70,36,42,11,260,10,0,NA,NA
2017-04-19,23,68,35,40,9,260,10,NA,NA,NA
2017-04-20,0,67,35,39,9,260,10,0,NA,NA
2017-04-20,1,67,31,36,9,260,10,0,NA,NA
2017-04-20,2,66,35,38,9,260,10,0,NA,NA
2017-04-20,3,65,36,38,8,310,10,0,NA,NA
2017-04-20,4,63,42,40,10,250,10,0,NA,NA
2017-04-20,5,62,39,37,7,280,10,0,NA,NA
2017-04-20,6,73,27,38,0,NA,10,0,NA,NA
2017-04-20,7,79,14,27,0,NA,10,0,NA,NA
2017-04-20,8,83,11,25,5,NA,10,0,NA,80
2017-04-20,9,85,17,36,5,NA,10,0,NA,82
2017-04-20,10,89,15,36,7,70,10,0,NA,85
2017-04-20,11,90,13,34,7,40,10,0,NA,86
2017-04-20,12,92,11,31,10,80,10,0,NA,87
2017-04-20,13,93,10,30,9,90,10,0,NA,88
2017-04-20,14,93,9,28,11,80,10,0,NA,88
2017-04-20,15,94,8,26,9,60,10,0,NA,88
2017-04-20,16,92,10,28,8,60,10,0,NA,87
2017-04-20,17,89,10,27,6,10,10,0,NA,84
2017-04-20,18,84,14,30,11,240,10,0,NA,81
2017-04-20,19,81,19,36,9,220,10,0,NA,NA
2017-04-20,20,77,21,35,9,260,10,0,NA,NA
2017-04-20,21,74,23,34,8,260,10,0,NA,NA
2017-04-20,22,69,27,34,7,310,10,0,NA,NA
2017-04-20,23,68,27,33,6,270,10,0,NA,NA
2017-04-21,0,65,30,33,6,250,10,0,NA,NA
2017-04-21,1,65,36,38,6,260,10,0,NA,NA
2017-04-21,2,65,34,36,5,260,10,0,NA,NA
2017-04-21,3,65,34,36,5,250,10,0,NA,NA
2017-04-21,4,65,31,34,3,240,10,0,NA,NA
2017-04-21,5,62,33,33,5,280,10,0,NA,NA
2017-04-21,6,71,28,37,0,NA,10,0,NA,NA
2017-04-21,7,82,19,36,7,360,10,0,NA,80
2017-04-21,8,86,10,25,10,350,10,0,NA,82
2017-04-21,9,89,12,31,8,360,10,0,NA,85
2017-04-21,10,89,11,29,10,360,10,0,NA,85
2017-04-21,11,91,9,25,14,30,10,0,NA,86
2017-04-21,12,92,8,23,10,10,10,0,NA,86
2017-04-21,13,93,7,21,8,360,10,0,NA,87
2017-04-21,14,92,6,18,3,NA,10,0,NA,86
2017-04-21,15,93,6,19,9,20,10,0,NA,87
2017-04-21,16,92,5,12,5,10,10,0,NA,86
2017-04-21,17,88,7,19,3,280,10,0,NA,83
2017-04-21,18,82,11,24,8,210,10,0,NA,NA
2017-04-21,19,78,12,22,3,220,10,0,NA,NA
2017-04-21,20,70,20,28,7,240,10,0,NA,NA
2017-04-21,21,73,19,29,6,300,10,0,NA,NA
2017-04-21,22,66,35,38,3,150,10,0,NA,NA
2017-04-21,23,65,24,28,5,250,10,0,NA,NA
2017-04-22,0,62,28,29,0,NA,10,0,NA,NA
2017-04-22,1,63,20,22,8,290,10,0,NA,NA
2017-04-22,2,63,28,30,6,50,10,0,NA,NA
2017-04-22,3,62,27,28,6,260,10,0,NA,NA
2017-04-22,4,63,26,28,7,240,10,0,NA,NA
2017-04-22,5,62,32,32,7,260,10,0,NA,NA
2017-04-22,6,72,18,27,9,280,10,0,NA,NA
2017-04-22,7,82,13,27,8,290,10,0,NA,80
2017-04-22,8,89,7,19,5,350,10,0,NA,84
2017-04-22,9,90,8,22,8,80,10,0,NA,85
2017-04-22,10,92,7,21,10,80,10,0,NA,86
2017-04-22,11,93,6,18,3,NA,10,0,NA,87
2017-04-22,12,96,6,21,9,70,10,0,NA,89
2017-04-22,13,95,6,18,8,90,10,0,NA,88
2017-04-22,14,97,5,17,7,60,10,0,NA,90
2017-04-22,15,95,6,21,7,100,10,0,NA,88
2017-04-22,16,95,6,20,3,140,10,0,NA,88
2017-04-22,17,93,7,23,7,180,10,0,NA,87
2017-04-22,18,89,11,28,5,200,10,0,NA,85
2017-04-22,19,88,12,31,13,220,10,0,NA,84
2017-04-22,20,82,14,29,11,250,10,0,NA,80
2017-04-22,21,82,13,28,13,290,10,0,NA,80
2017-04-22,22,78,16,29,9,240,10,0,NA,NA
2017-04-22,23,77,14,25,7,290,10,0,NA,NA
2017-04-23,0,72,18,27,6,280,10,0,NA,NA
2017-04-23,1,70,19,27,9,270,10,0,NA,NA
2017-04-23,2,68,19,25,8,270,10,0,NA,NA
2017-04-23,3,67,19,24,13,290,10,0,NA,NA
2017-04-23,4,72,16,24,8,300,10,0,NA,NA
2017-04-23,5,71,19,27,7,290,10,0,NA,NA
2017-04-23,6,80,16,31,7,300,10,0,NA,NA
2017-04-23,7,88,11,28,15,260,10,0,NA,84
2017-04-23,8,90,9,24,7,280,10,0,NA,85
2017-04-23,9,93,7,23,14,260,10,0,NA,87
2017-04-23,10,95,6,21,8,240,10,0,NA,88
2017-04-23,11,98,6,20,11,230,10,0,NA,91
2017-04-23,12,98,7,24,24,250,10,0,NA,91
2017-04-23,13,98,11,36,26,250,10,0,NA,93
2017-04-23,14,97,11,36,24,260,10,0,NA,92
2017-04-23,15,95,8,27,24,260,10,0,NA,89
2017-04-23,16,91,4,8,26,240,10,0,NA,85
2017-04-23,17,86,NA,NA,25,250,10,0,NA,M
2017-04-23,18,82,NA,NA,18,260,10,0,NA,M
2017-04-23,19,80,10,19,22,250,10,0,NA,NA
2017-04-23,20,77,16,28,24,250,10,0,NA,NA
2017-04-23,21,76,14,24,17,260,10,0,NA,NA
2017-04-23,22,75,14,23,18,260,10,0,NA,NA
2017-04-23,23,76,16,27,28,270,10,0,NA,NA
2017-04-24,0,75,14,24,25,260,10,0,NA,NA
2017-04-24,1,74,11,17,20,260,10,0,NA,NA
2017-04-24,2,75,9,13,23,260,10,0,NA,NA
2017-04-24,3,76,12,21,25,260,10,0,NA,NA
2017-04-24,4,75,15,25,15,260,10,0,NA,NA
2017-04-24,5,75,19,30,20,260,10,0,NA,NA
2017-04-24,6,79,16,30,22,260,10,0,NA,NA
2017-04-24,7,83,15,32,26,270,10,0,NA,80
2017-04-24,8,87,13,32,28,260,10,0,NA,83
2017-04-24,9,88,12,31,25,250,10,0,NA,84
2017-04-24,10,91,11,31,24,250,10,0,NA,86
2017-04-24,11,92,14,37,29,240,10,0,NA,88
2017-04-24,12,90,17,40,25,240,10,0,NA,86
2017-04-24,13,89,19,42,29,250,10,0,NA,85
2017-04-24,14,89,18,41,32,250,10,0,NA,85
2017-04-24,15,85,22,42,32,240,10,0,NA,82
2017-04-24,16,82,24,42,32,250,10,0,NA,80
2017-04-24,17,79,26,42,29,260,10,0,NA,NA
2017-04-24,18,76,29,42,26,270,10,0,NA,NA
2017-04-24,19,74,30,41,25,260,10,0,NA,NA
2017-04-24,20,73,31,41,22,250,10,0,NA,NA
2017-04-24,21,72,32,41,16,260,10,0,NA,NA
2017-04-24,22,72,34,42,17,290,8,0,NA,NA
2017-04-24,23,70,37,43,25,260,9,0,NA,NA
2017-04-25,0,NA,NA,NA,NA,NA,NA,0,M,M
2017-04-25,1,68,40,43,9,270,10,0,NA,NA
2017-04-25,2,68,42,44,16,260,10,0,NA,NA
2017-04-25,3,67,43,44,21,270,10,0,NA,NA
2017-04-25,4,67,41,43,18,280,10,0,NA,NA
2017-04-25,5,68,40,43,16,290,10,0,NA,NA
2017-04-25,6,72,35,43,24,280,10,0,NA,NA
2017-04-25,7,76,26,39,25,280,10,0,NA,NA
2017-04-25,8,79,22,37,20,280,10,0,NA,NA
2017-04-25,9,83,16,33,18,310,10,0,NA,80
2017-04-25,10,84,14,31,14,280,10,0,NA,81
2017-04-25,11,86,13,30,13,340,10,0,NA,83
2017-04-25,12,86,13,30,10,290,10,0,NA,83
2017-04-25,13,86,13,31,11,280,10,0,NA,83
2017-04-25,14,85,16,35,14,290,10,0,NA,82
2017-04-25,15,85,16,35,13,290,10,0,NA,82
2017-04-25,16,83,21,40,17,270,10,0,NA,81
2017-04-25,17,79,27,43,13,240,10,0,NA,NA
2017-04-25,18,75,35,46,16,260,10,0,NA,NA
2017-04-25,19,73,38,46,16,260,10,0,NA,NA
2017-04-25,20,71,40,46,13,260,10,0,NA,NA
2017-04-25,21,69,41,45,9,270,10,0,NA,NA
2017-04-25,22,67,43,44,9,270,10,0,NA,NA
2017-04-25,23,66,43,43,9,290,10,0,NA,NA
2017-04-26,0,65,46,44,7,310,10,0,NA,NA
2017-04-26,1,63,44,41,6,20,10,0,NA,NA
2017-04-26,2,64,46,43,3,150,10,0,NA,NA
2017-04-26,3,62,47,42,0,NA,10,0,NA,NA
2017-04-26,4,59,55,43,6,190,10,0,NA,NA
2017-04-26,5,61,49,42,7,260,10,0,NA,NA
2017-04-26,6,65,43,42,3,260,10,0,NA,NA
2017-04-26,7,71,37,44,6,240,10,0,NA,NA
2017-04-26,8,79,25,41,0,NA,10,0,NA,NA
2017-04-26,9,82,22,40,3,NA,10,0,NA,80
2017-04-26,10,84,20,39,5,NA,10,0,NA,81
2017-04-26,11,86,18,38,7,140,10,0,NA,83
2017-04-26,12,89,15,37,7,120,10,0,NA,85
2017-04-26,13,91,13,35,8,100,10,0,NA,87
2017-04-26,14,92,14,37,9,140,10,0,NA,88
2017-04-26,15,93,13,36,6,150,10,0,NA,89
2017-04-26,16,90,19,43,20,230,10,0,NA,86
2017-04-26,17,86,22,43,16,250,10,0,NA,83
2017-04-26,18,83,23,42,18,250,10,0,NA,81
2017-04-26,19,83,25,44,16,260,10,0,NA,81
2017-04-26,20,80,26,43,11,240,10,0,NA,NA
2017-04-26,21,80,26,43,11,270,10,0,NA,NA
2017-04-26,22,77,31,44,14,240,10,0,NA,NA
2017-04-26,23,75,31,43,7,280,10,0,NA,NA
2017-04-27,0,76,29,42,9,270,10,0,NA,NA
2017-04-27,1,75,29,41,10,270,10,0,NA,NA
2017-04-27,2,75,30,42,17,270,10,0,NA,NA
2017-04-27,3,73,32,42,13,290,10,0,NA,NA
2017-04-27,4,75,30,42,10,290,10,0,NA,NA
2017-04-27,5,74,31,42,6,300,10,0,NA,NA
2017-04-27,6,78,29,44,5,240,10,0,NA,NA
2017-04-27,7,82,25,43,13,340,10,0,NA,80
2017-04-27,8,85,21,41,18,340,10,0,NA,82
2017-04-27,9,86,21,42,10,50,10,0,NA,83
2017-04-27,10,88,19,41,NA,NA,10,0,M,84
2017-04-27,11,89,15,36,5,NA,10,0,NA,85
2017-04-27,12,91,14,36,8,60,10,0,NA,87
2017-04-27,13,93,12,34,7,80,10,0,NA,88
2017-04-27,14,94,12,34,10,50,10,0,NA,89
2017-04-27,15,92,12,34,6,40,10,0,NA,87
2017-04-27,16,91,15,38,3,70,10,0,NA,87
2017-04-27,17,86,24,46,20,260,10,0,NA,83
2017-04-27,18,82,28,46,18,260,10,0,NA,80
2017-04-27,19,79,33,48,17,260,10,0,NA,NA
2017-04-27,20,78,32,46,14,250,10,0,NA,NA
2017-04-27,21,75,33,44,11,270,10,0,NA,NA
2017-04-27,22,74,32,43,8,280,10,0,NA,NA
2017-04-27,23,75,25,37,6,270,10,0,NA,NA
2017-04-28,0,70,30,38,7,260,10,0,NA,NA
2017-04-28,1,73,26,37,14,260,10,0,NA,NA
2017-04-28,2,68,33,38,7,260,10,0,NA,NA
2017-04-28,3,69,29,36,7,290,10,0,NA,NA
2017-04-28,4,68,32,37,3,340,10,0,NA,NA
2017-04-28,5,67,31,36,6,280,10,0,NA,NA
2017-04-28,6,75,28,40,10,320,10,0,NA,NA
2017-04-28,7,79,23,39,11,360,10,0,NA,NA
2017-04-28,8,82,16,32,17,40,10,0,NA,80
2017-04-28,9,83,11,25,18,10,10,0,NA,80
2017-04-28,10,84,11,24,10,30,10,0,NA,81
2017-04-28,11,86,8,20,17,360,10,0,NA,82
2017-04-28,12,86,8,20,10,10,10,0,NA,82
2017-04-28,13,86,8,19,7,70,10,0,NA,82
2017-04-28,14,88,7,17,11,40,10,0,NA,83
2017-04-28,15,88,7,19,15,30,10,0,NA,83
2017-04-28,16,87,7,18,14,30,10,0,NA,82
2017-04-28,17,83,10,23,9,20,10,0,NA,80
2017-04-28,18,75,12,19,13,30,10,0,NA,NA
2017-04-28,19,71,12,17,9,20,10,0,NA,NA
2017-04-28,20,67,15,18,10,10,10,0,NA,NA
2017-04-28,21,64,16,17,3,340,10,0,NA,NA
2017-04-28,22,66,17,20,5,200,10,0,NA,NA
2017-04-28,23,63,18,20,10,40,10,0,NA,NA
2017-04-29,0,61,19,19,10,40,10,NA,NA,NA
2017-04-29,1,60,20,20,10,40,10,NA,NA,NA
2017-04-29,2,57,23,20,8,330,10,NA,NA,NA
2017-04-29,3,56,28,24,5,360,10,NA,NA,NA
2017-04-29,4,62,20,21,13,360,10,NA,NA,NA
2017-04-29,5,63,24,26,7,260,10,NA,NA,NA
2017-04-29,6,72,16,24,14,360,10,NA,NA,NA
2017-04-29,7,74,10,16,21,350,10,0,NA,NA
2017-04-29,8,76,11,19,16,350,10,NA,NA,NA
2017-04-29,9,78,9,16,10,30,10,NA,NA,NA
2017-04-29,10,80,9,17,14,30,10,NA,NA,NA
2017-04-29,11,82,9,18,15,360,10,NA,NA,NA
2017-04-29,12,83,7,14,17,30,10,NA,NA,80
2017-04-29,13,84,6,12,14,330,10,NA,NA,80
2017-04-29,14,85,6,12,15,350,10,NA,NA,81
2017-04-29,15,85,5,10,11,330,10,NA,NA,81
2017-04-29,16,85,5,9,8,330,10,NA,NA,81
2017-04-29,17,82,6,10,6,330,10,NA,NA,NA
2017-04-29,18,78,9,17,5,220,10,NA,NA,NA
2017-04-29,19,75,11,18,7,220,10,NA,NA,NA
2017-04-29,20,63,19,21,6,270,10,NA,NA,NA
2017-04-29,21,62,13,12,8,260,10,NA,NA,NA
2017-04-29,22,63,18,20,8,290,10,NA,NA,NA
2017-04-29,23,62,17,17,8,270,10,NA,NA,NA
2017-04-30,0,57,20,17,8,270,10,0,NA,NA
2017-04-30,1,57,16,12,8,270,10,0,NA,NA
2017-04-30,2,60,19,18,10,260,10,0,NA,NA
2017-04-30,3,56,21,17,8,280,10,0,NA,NA
2017-04-30,4,60,16,15,9,250,10,0,NA,NA
2017-04-30,5,64,14,15,8,270,10,0,NA,NA
2017-04-30,6,69,15,20,6,280,10,0,NA,NA
2017-04-30,7,77,10,17,5,320,10,0,NA,NA
2017-04-30,8,83,6,10,10,340,10,0,NA,NA
2017-04-30,9,87,6,15,10,10,10,0,NA,82
2017-04-30,10,87,5,10,5,NA,10,0,NA,82
2017-04-30,11,88,4,7,3,NA,10,0,NA,83
2017-04-30,12,91,4,7,0,NA,10,0,NA,85
2017-04-30,13,90,5,12,3,NA,10,0,NA,84
2017-04-30,14,90,5,14,8,140,10,0,NA,84
2017-04-30,15,90,5,14,5,110,10,0,NA,84
2017-04-30,16,90,5,12,3,NA,10,0,NA,84
2017-04-30,17,88,6,16,3,90,10,0,NA,83
2017-04-30,18,83,8,18,3,130,10,0,NA,80
2017-04-30,19,81,10,20,13,210,10,0,NA,NA
2017-04-30,20,78,10,19,16,250,10,0,NA,NA
2017-04-30,21,75,12,19,11,260,10,0,NA,NA
2017-04-30,22,72,14,21,11,240,10,0,NA,NA
2017-04-30,23,70,14,19,9,270,10,0,NA,NA
2017-05-01,0,68,15,20,7,210,10,0,NA,NA
2017-05-01,1,64,18,20,6,230,10,0,NA,NA
2017-05-01,2,64,16,18,8,280,10,0,NA,NA
2017-05-01,3,65,17,20,3,230,10,0,NA,NA
2017-05-01,4,60,22,22,9,260,10,0,NA,NA
2017-05-01,5,61,22,22,3,260,10,0,NA,NA
2017-05-01,6,72,15,22,3,260,10,0,NA,NA
2017-05-01,7,81,8,16,5,290,10,0,NA,NA
2017-05-01,8,85,14,32,7,70,10,0,NA,82
2017-05-01,9,87,11,27,3,NA,10,0,NA,83
2017-05-01,10,90,8,23,5,NA,10,0,NA,85
2017-05-01,11,92,5,15,6,170,10,0,NA,86
2017-05-01,12,93,6,18,3,NA,10,0,NA,87
2017-05-01,13,94,6,18,3,NA,10,0,NA,88
2017-05-01,14,95,5,16,3,NA,10,0,NA,88
2017-05-01,15,95,4,13,5,130,10,0,NA,88
2017-05-01,16,95,4,12,10,210,10,0,NA,88
2017-05-01,17,92,7,20,6,180,10,0,NA,86
2017-05-01,18,86,13,30,5,190,10,0,NA,83
2017-05-01,19,83,14,29,11,250,10,0,NA,80
2017-05-01,20,77,21,35,9,170,10,0,NA,NA
2017-05-01,21,77,18,31,8,220,10,0,NA,NA
2017-05-01,22,74,18,29,9,250,10,0,NA,NA
2017-05-01,23,71,23,32,8,250,10,0,NA,NA
2017-05-02,0,71,22,31,7,220,10,0,NA,NA
2017-05-02,1,72,17,25,6,240,10,0,NA,NA
2017-05-02,2,68,23,29,0,NA,10,0,NA,NA
2017-05-02,3,63,41,39,5,50,10,0,NA,NA
2017-05-02,4,64,32,34,3,160,10,0,NA,NA
2017-05-02,5,68,29,35,5,170,10,0,NA,NA
2017-05-02,6,72,28,38,3,150,10,0,NA,NA
2017-05-02,7,77,31,44,3,NA,10,0,NA,NA
2017-05-02,8,85,22,42,0,NA,10,0,NA,82
2017-05-02,9,89,17,40,6,80,10,0,NA,85
2017-05-02,10,92,12,34,6,120,10,0,NA,87
2017-05-02,11,95,10,32,5,140,10,0,NA,89
2017-05-02,12,97,9,30,7,130,10,0,NA,91
2017-05-02,13,98,8,29,3,NA,10,0,NA,92
2017-05-02,14,99,6,24,0,NA,10,0,NA,92
2017-05-02,15,100,5,20,3,130,10,0,NA,93
2017-05-02,16,99,6,23,3,160,10,0,NA,92
2017-05-02,17,97,8,27,6,200,10,0,NA,91
2017-05-02,18,90,11,30,7,190,10,0,NA,85
2017-05-02,19,88,15,35,8,230,10,0,NA,84
2017-05-02,20,85,18,37,10,260,10,0,NA,82
2017-05-02,21,80,20,36,10,270,10,0,NA,NA
2017-05-02,22,83,20,38,11,240,10,0,NA,81
2017-05-02,23,78,22,37,10,270,10,0,NA,NA
2017-05-03,0,73,27,38,8,290,10,0,NA,NA
2017-05-03,1,73,25,36,9,270,10,0,NA,NA
2017-05-03,2,73,26,37,6,220,10,0,NA,NA
2017-05-03,3,70,28,36,9,190,10,0,NA,NA
2017-05-03,4,68,42,44,8,190,8,0,NA,NA
2017-05-03,5,70,47,49,3,140,8,0,NA,NA
2017-05-03,6,75,43,51,3,130,9,0,NA,NA
2017-05-03,7,83,28,47,0,NA,9,0,NA,81
2017-05-03,8,87,24,46,5,80,10,0,NA,84
2017-05-03,9,90,22,46,6,70,10,0,NA,87
2017-05-03,10,94,13,36,3,NA,10,0,NA,89
2017-05-03,11,98,10,33,6,30,10,0,NA,92
2017-05-03,12,99,10,34,6,80,10,0,NA,93
2017-05-03,13,100,10,35,6,70,10,0,NA,94
2017-05-03,14,101,9,34,5,70,10,0,NA,95
2017-05-03,15,100,10,34,6,180,10,0,NA,94
2017-05-03,16,101,8,29,3,60,10,0,NA,94
2017-05-03,17,98,10,33,7,180,10,0,NA,92
2017-05-03,18,92,17,42,7,210,10,0,NA,88
2017-05-03,19,88,15,36,5,200,10,0,NA,84
2017-05-03,20,85,19,39,9,250,10,0,NA,82
2017-05-03,21,86,20,41,7,230,10,0,NA,83
2017-05-03,22,81,26,43,10,260,10,0,NA,80
2017-05-03,23,77,31,44,7,250,10,0,NA,NA
2017-05-04,0,71,43,48,0,NA,10,0,NA,NA
2017-05-04,1,72,44,49,0,NA,10,0,NA,NA
2017-05-04,2,71,40,46,5,190,10,0,NA,NA
2017-05-04,3,71,40,46,6,170,10,NA,NA,NA
2017-05-04,4,70,40,45,5,180,10,0,NA,NA
2017-05-04,5,73,41,48,3,170,10,0,NA,NA
2017-05-04,6,79,34,49,3,120,10,0,NA,NA
2017-05-04,7,85,29,50,3,10,10,0,NA,83
2017-05-04,8,87,36,57,7,70,10,0,NA,86
2017-05-04,9,91,28,54,6,NA,10,0,NA,89
2017-05-04,10,96,20,49,5,NA,10,0,NA,93
2017-05-04,11,99,16,45,8,110,10,0,NA,95
2017-05-04,12,102,13,43,7,150,10,0,NA,97
2017-05-04,13,103,10,36,6,NA,10,0,NA,97
