,ba_name,freq,market,timestamp,node_id,wind_MW,solar_MW,other_MW
62170,CAISO,1hr,DAHR,2017-03-23 16:00,TBCPTB1_2_GN002,2722.37,6455.48,10153.63
62173,CAISO,1hr,DAHR,2017-03-23 16:00,TJI-230_2_N101,2722.37,6455.48,10153.63
62176,CAISO,1hr,DAHR,2017-03-23 17:00,ELCENTRO_2_N001,2610.6,7406.54,9685.43
62179,CAISO,1hr,DAHR,2017-03-23 17:00,OBANION_2_N025,2610.6,7406.54,9685.43
62182,CAISO,1hr,DAHR,2017-03-23 17:00,TBCPOT1_1_GN002,2610.6,7406.54,9685.43
62185,CAISO,1hr,DAHR,2017-03-23 17:00,TBCPTB1_2_GN002,2610.6,7406.54,9685.43
62188,CAISO,1hr,DAHR,2017-03-23 17:00,TJI-230_2_N101,2610.6,7406.54,9685.43
62191,CAISO,1hr,DAHR,2017-03-23 18:00,ELCENTRO_2_N001,2548.82,7754.55,9210.13
62194,CAISO,1hr,DAHR,2017-03-23 18:00,OBANION_2_N025,2548.82,7754.55,9210.13
62197,CAISO,1hr,DAHR,2017-03-23 18:00,TBCPOT1_1_GN002,2548.82,7754.55,9210.13
62200,CAISO,1hr,DAHR,2017-03-23 18:00,TBCPTB1_2_GN002,2548.82,7754.55,9210.13
62203,CAISO,1hr,DAHR,2017-03-23 18:00,TJI-230_2_N101,2548.82,7754.55,9210.13
62206,CAISO,1hr,DAHR,2017-03-23 19:00,ELCENTRO_2_N001,2534.44,8051.77,8613.01
62209,CAISO,1hr,DAHR,2017-03-23 19:00,OBANION_2_N025,2534.44,8051.77,8613.01
62212,CAISO,1hr,DAHR,2017-03-23 19:00,TBCPOT1_1_GN002,2534.44,8051.77,8613.01
62215,CAISO,1hr,DAHR,2017-03-23 19:00,TBCPTB1_2_GN002,2534.44,8051.77,8613.01
62218,CAISO,1hr,DAHR,2017-03-23 19:00,TJI-230_2_N101,2534.44,8051.77,8613.01
62221,CAISO,1hr,DAHR,2017-03-23 20:00,ELCENTRO_2_N001,2614.14,8071.79,8321.78
62224,CAISO,1hr,DAHR,2017-03-23 20:00,OBANION_2_N025,2614.14,8071.79,8321.78
62227,CAISO,1hr,DAHR,2017-03-23 20:00,TBCPOT1_1_GN002,2614.14,8071.79,8321.78
62230,CAISO,1hr,DAHR,2017-03-23 20:00,TBCPTB1_2_GN002,2614.14,8071.79,8321.78
62233,CAISO,1hr,DAHR,2017-03-23 20:00,TJI-230_2_N101,2614.14,8071.79,8321.78
62236,CAISO,1hr,DAHR,2017-03-23 21:00,ELCENTRO_2_N001,2746.05,8007.75,8133.12
62239,CAISO,1hr,DAHR,2017-03-23 21:00,OBANION_2_N025,2746.05,8007.75,8133.12
62242,CAISO,1hr,DAHR,2017-03-23 21:00,TBCPOT1_1_GN002,2746.05,8007.75,8133.12
62245,CAISO,1hr,DAHR,2017-03-23 21:00,TBCPTB1_2_GN002,2746.05,8007.75,8133.12
62248,CAISO,1hr,DAHR,2017-03-23 21:00,TJI-230_2_N101,2746.05,8007.75,8133.12
62251,CAISO,1hr,DAHR,2017-03-23 22:00,ELCENTRO_2_N001,2880.3,7507.33,8424.64
62254,CAISO,1hr,DAHR,2017-03-23 22:00,OBANION_2_N025,2880.3,7507.33,8424.64
62257,CAISO,1hr,DAHR,2017-03-23 22:00,TBCPOT1_1_GN002,2880.3,7507.33,8424.64
62260,CAISO,1hr,DAHR,2017-03-23 22:00,TBCPTB1_2_GN002,2880.3,7507.33,8424.64
62263,CAISO,1hr,DAHR,2017-03-23 22:00,TJI-230_2_N101,2880.3,7507.33,8424.64
62266,CAISO,1hr,DAHR,2017-03-23 23:00,ELCENTRO_2_N001,3005.24,6514.09,9729.51
62269,CAISO,1hr,DAHR,2017-03-23 23:00,OBANION_2_N025,3005.24,6514.09,9729.51
62272,CAISO,1hr,DAHR,2017-03-23 23:00,TBCPOT1_1_GN002,3005.24,6514.09,9729.51
62275,CAISO,1hr,DAHR,2017-03-23 23:00,TBCPTB1_2_GN002,3005.24,6514.09,9729.51
62278,CAISO,1hr,DAHR,2017-03-23 23:00,TJI-230_2_N101,3005.24,6514.09,9729.51
62281,CAISO,1hr,DAHR,2017-03-24 00:00,ELCENTRO_2_N001,3003.68,4450.06,11022.96
62284,CAISO,1hr,DAHR,2017-03-24 00:00,OBANION_2_N025,3003.68,4450.06,11022.96
62287,CAISO,1hr,DAHR,2017-03-24 00:00,TBCPOT1_1_GN002,3003.68,4450.06,11022.96
62290,CAISO,1hr,DAHR,2017-03-24 00:00,TBCPTB1_2_GN002,3003.68,4450.06,11022.96
62293,CAISO,1hr,DAHR,2017-03-24 00:00,TJI-230_2_N101,3003.68,4450.06,11022.96
62296,CAISO,1hr,DAHR,2017-03-24 01:00,ELCENTRO_2_N001,2895.6,949.58,13449.91
62299,CAISO,1hr,DAHR,2017-03-24 01:00,OBANION_2_N025,2895.6,949.58,13449.91
62302,CAISO,1hr,DAHR,2017-03-24 01:00,TBCPOT1_1_GN002,2895.6,949.58,13449.91
62305,CAISO,1hr,DAHR,2017-03-24 01:00,TBCPTB1_2_GN002,2895.6,949.58,13449.91
62308,CAISO,1hr,DAHR,2017-03-24 01:00,TJI-230_2_N101,2895.6,949.58,13449.91
62311,CAISO,1hr,DAHR,2017-03-24 02:00,ELCENTRO_2_N001,2773.02,0.37,15461.71
62314,CAISO,1hr,DAHR,2017-03-24 02:00,OBANION_2_N025,2773.02,0.37,15461.71
62317,CAISO,1hr,DAHR,2017-03-24 02:00,TBCPOT1_1_GN002,2773.02,0.37,15461.71
62320,CAISO,1hr,DAHR,2017-03-24 02:00,TBCPTB1_2_GN002,2773.02,0.37,15461.71
62323,CAISO,1hr,DAHR,2017-03-24 02:00,TJI-230_2_N101,2773.02,0.37,15461.71
62326,CAISO,1hr,DAHR,2017-03-24 03:00,ELCENTRO_2_N001,2634.4,0,15471.09
62329,CAISO,1hr,DAHR,2017-03-24 03:00,OBANION_2_N025,2634.4,0,15471.09
62332,CAISO,1hr,DAHR,2017-03-24 03:00,TBCPOT1_1_GN002,2634.4,0,15471.09
62335,CAISO,1hr,DAHR,2017-03-24 03:00,TBCPTB1_2_GN002,2634.4,0,15471.09
62338,CAISO,1hr,DAHR,2017-03-24 03:00,TJI-230_2_N101,2634.4,0,15471.09
62341,CAISO,1hr,DAHR,2017-03-24 04:00,ELCENTRO_2_N001,2443.6,0,13971.97
62344,CAISO,1hr,DAHR,2017-03-24 04:00,OBANION_2_N025,2443.6,0,13971.97
62347,CAISO,1hr,DAHR,2017-03-24 04:00,TBCPOT1_1_GN002,2443.6,0,13971.97
62350,CAISO,1hr,DAHR,2017-03-24 04:00,TBCPTB1_2_GN002,2443.6,0,13971.97
62353,CAISO,1hr,DAHR,2017-03-24 04:00,TJI-230_2_N101,2443.6,0,13971.97
62356,CAISO,1hr,DAHR,2017-03-24 05:00,ELCENTRO_2_N001,2192.45,0,12928.28
62359,CAISO,1hr,DAHR,2017-03-24 05:00,OBANION_2_N025,2192.45,0,12928.28
62362,CAISO,1hr,DAHR,2017-03-24 05:00,TBCPOT1_1_GN002,2192.45,0,12928.28
62365,CAISO,1hr,DAHR,2017-03-24 05:00,TBCPTB1_2_GN002,2192.45,0,12928.28
62368,CAISO,1hr,DAHR,2017-03-24 05:00,TJI-230_2_N101,2192.45,0,12928.28
62371,CAISO,1hr,DAHR,2017-03-24 06:00,ELCENTRO_2_N001,2017.24,0,11544.05
62374,CAISO,1hr,DAHR,2017-03-24 06:00,OBANION_2_N025,2017.24,0,11544.05
62377,CAISO,1hr,DAHR,2017-03-24 06:00,TBCPOT1_1_GN002,2017.24,0,11544.05
62380,CAISO,1hr,DAHR,2017-03-24 06:00,TBCPTB1_2_GN002,2017.24,0,11544.05
62383,CAISO,1hr,DAHR,2017-03-24 06:00,TJI-230_2_N101,2017.24,0,11544.05
62386,CAISO,1hr,DAHR,2017-03-24 07:00,ELCENTRO_2_N001,1608.74,0,11466.17
62389,CAISO,1hr,DAHR,2017-03-24 07:00,OBANION_2_N025,1608.74,0,11466.17
62392,CAISO,1hr,DAHR,2017-03-24 07:00,TBCPOT1_1_GN002,1608.74,0,11466.17
62395,CAISO,1hr,DAHR,2017-03-24 07:00,TBCPTB1_2_GN002,1608.74,0,11466.17
62398,CAISO,1hr,DAHR,2017-03-24 07:00,TJI-230_2_N101,1608.74,0,11466.17
62401,CAISO,1hr,DAHR,2017-03-24 08:00,ELCENTRO_2_N001,1419.59,0,11501.03
62404,CAISO,1hr,DAHR,2017-03-24 08:00,OBANION_2_N025,1419.59,0,11501.03
62407,CAISO,1hr,DAHR,2017-03-24 08:00,TBCPOT1_1_GN002,1419.59,0,11501.03
62410,CAISO,1hr,DAHR,2017-03-24 08:00,TBCPTB1_2_GN002,1419.59,0,11501.03
62413,CAISO,1hr,DAHR,2017-03-24 08:00,TJI-230_2_N101,1419.59,0,11501.03
62416,CAISO,1hr,DAHR,2017-03-24 09:00,ELCENTRO_2_N001,1265.03,0,11459.82
62419,CAISO,1hr,DAHR,2017-03-24 09:00,OBANION_2_N025,1265.03,0,11459.82
62422,CAISO,1hr,DAHR,2017-03-24 09:00,TBCPOT1_1_GN002,1265.03,0,11459.82
62425,CAISO,1hr,DAHR,2017-03-24 09:00,TBCPTB1_2_GN002,1265.03,0,11459.82
62428,CAISO,1hr,DAHR,2017-03-24 09:00,TJI-230_2_N101,1265.03,0,11459.82
62431,CAISO,1hr,DAHR,2017-03-24 10:00,ELCENTRO_2_N001,1088.91,0,11402.43
62434,CAISO,1hr,DAHR,2017-03-24 10:00,OBANION_2_N025,1088.91,0,11402.43
62437,CAISO,1hr,DAHR,2017-03-24 10:00,TBCPOT1_1_GN002,1088.91,0,11402.43
62440,CAISO,1hr,DAHR,2017-03-24 10:00,TBCPTB1_2_GN002,1088.91,0,11402.43
62443,CAISO,1hr,DAHR,2017-03-24 10:00,TJI-230_2_N101,1088.91,0,11402.43
62446,CAISO,1hr,DAHR,2017-03-24 11:00,ELCENTRO_2_N001,1019.89,0,11347.47
62449,CAISO,1hr,DAHR,2017-03-24 11:00,OBANION_2_N025,1019.89,0,11347.47
62452,CAISO,1hr,DAHR,2017-03-24 11:00,TBCPOT1_1_GN002,1019.89,0,11347.47
62455,CAISO,1hr,DAHR,2017-03-24 11:00,TBCPTB1_2_GN002,1019.89,0,11347.47
62458,CAISO,1hr,DAHR,2017-03-24 11:00,TJI-230_2_N101,1019.89,0,11347.47
62461,CAISO,1hr,DAHR,2017-03-24 12:00,ELCENTRO_2_N001,989.02,0,12941.36
62464,CAISO,1hr,DAHR,2017-03-24 12:00,OBANION_2_N025,989.02,0,12941.36
62467,CAISO,1hr,DAHR,2017-03-24 12:00,TBCPOT1_1_GN002,989.02,0,12941.36
62470,CAISO,1hr,DAHR,2017-03-24 12:00,TBCPTB1_2_GN002,989.02,0,12941.36
62473,CAISO,1hr,DAHR,2017-03-24 12:00,TJI-230_2_N101,989.02,0,12941.36
62476,CAISO,1hr,DAHR,2017-03-24 13:00,ELCENTRO_2_N001,949.21,9.64,14743.48
62479,CAISO,1hr,DAHR,2017-03-24 13:00,OBANION_2_N025,949.21,9.64,14743.48
62482,CAISO,1hr,DAHR,2017-03-24 13:00,TBCPOT1_1_GN002,949.21,9.64,14743.48
62485,CAISO,1hr,DAHR,2017-03-24 13:00,TBCPTB1_2_GN002,949.21,9.64,14743.48
62488,CAISO,1hr,DAHR,2017-03-24 13:00,TJI-230_2_N101,949.21,9.64,14743.48
62491,CAISO,1hr,DAHR,2017-03-24 14:00,ELCENTRO_2_N001,881.83,1047.39,14732.56
62494,CAISO,1hr,DAHR,2017-03-24 14:00,OBANION_2_N025,881.83,1047.39,14732.56
62497,CAISO,1hr,DAHR,2017-03-24 14:00,TBCPOT1_1_GN002,881.83,1047.39,14732.56
62500,CAISO,1hr,DAHR,2017-03-24 14:00,TBCPTB1_2_GN002,881.83,1047.39,14732.56
62503,CAISO,1hr,DAHR,2017-03-24 14:00,TJI-230_2_N101,881.83,1047.39,14732.56
62506,CAISO,1hr,DAHR,2017-03-24 15:00,ELCENTRO_2_N001,803.97,4713.68,11730.87
62509,CAISO,1hr,DAHR,2017-03-24 15:00,OBANION_2_N025,803.97,4713.68,11730.87
62512,CAISO,1hr,DAHR,2017-03-24 15:00,TBCPOT1_1_GN002,803.97,4713.68,11730.87
62515,CAISO,1hr,DAHR,2017-03-24 15:00,TBCPTB1_2_GN002,803.97,4713.68,11730.87
62518,CAISO,1hr,DAHR,2017-03-24 15:00,TJI-230_2_N101,803.97,4713.68,11730.87
62521,CAISO,1hr,DAHR,2017-03-24 16:00,ELCENTRO_2_N001,712.3,6985.69,11078.44
62524,CAISO,1hr,DAHR,2017-03-24 16:00,OBANION_2_N025,712.3,6985.69,11078.44
62527,CAISO,1hr,DAHR,2017-03-24 16:00,TBCPOT1_1_GN002,712.3,6985.69,11078.44
62530,CAISO,1hr,DAHR,2017-03-24 16:00,TBCPTB1_2_GN002,712.3,6985.69,11078.44
62533,CAISO,1hr,DAHR,2017-03-24 16:00,TJI-230_2_N101,712.3,6985.69,11078.44
62536,CAISO,1hr,DAHR,2017-03-24 17:00,ELCENTRO_2_N001,638.8,7807.77,10333.76
62539,CAISO,1hr,DAHR,2017-03-24 17:00,OBANION_2_N025,638.8,7807.77,10333.76
62542,CAISO,1hr,DAHR,2017-03-24 17:00,TBCPOT1_1_GN002,638.8,7807.77,10333.76
62545,CAISO,1hr,DAHR,2017-03-24 17:00,TBCPTB1_2_GN002,638.8,7807.77,10333.76
62548,CAISO,1hr,DAHR,2017-03-24 17:00,TJI-230_2_N101,638.8,7807.77,10333.76
62551,CAISO,1hr,DAHR,2017-03-24 18:00,ELCENTRO_2_N001,724.22,8151.93,9896.01
62554,CAISO,1hr,DAHR,2017-03-24 18:00,OBANION_2_N025,724.22,8151.93,9896.01
62557,CAISO,1hr,DAHR,2017-03-24 18:00,TBCPOT1_1_GN002,724.22,8151.93,9896.01
62560,CAISO,1hr,DAHR,2017-03-24 18:00,TBCPTB1_2_GN002,724.22,8151.93,9896.01
62563,CAISO,1hr,DAHR,2017-03-24 18:00,TJI-230_2_N101,724.22,8151.93,9896.01
62566,CAISO,1hr,DAHR,2017-03-24 19:00,ELCENTRO_2_N001,832.16,8050.72,9560.81
62569,CAISO,1hr,DAHR,2017-03-24 19:00,OBANION_2_N025,832.16,8050.72,9560.81
62572,CAISO,1hr,DAHR,2017-03-24 19:00,TBCPOT1_1_GN002,832.16,8050.72,9560.81
62575,CAISO,1hr,DAHR,2017-03-24 19:00,TBCPTB1_2_GN002,832.16,8050.72,9560.81
62578,CAISO,1hr,DAHR,2017-03-24 19:00,TJI-230_2_N101,832.16,8050.72,9560.81
62581,CAISO,1hr,DAHR,2017-03-24 20:00,ELCENTRO_2_N001,998.72,7988.27,9755.58
62584,CAISO,1hr,DAHR,2017-03-24 20:00,OBANION_2_N025,998.72,7988.27,9755.58
62587,CAISO,1hr,DAHR,2017-03-24 20:00,TBCPOT1_1_GN002,998.72,7988.27,9755.58
62590,CAISO,1hr,DAHR,2017-03-24 20:00,TBCPTB1_2_GN002,998.72,7988.27,9755.58
62593,CAISO,1hr,DAHR,2017-03-24 20:00,TJI-230_2_N101,998.72,7988.27,9755.58
62596,CAISO,1hr,DAHR,2017-03-24 21:00,ELCENTRO_2_N001,1116,7769.79,9858.41
62599,CAISO,1hr,DAHR,2017-03-24 21:00,OBANION_2_N025,1116,7769.79,9858.41
62602,CAISO,1hr,DAHR,2017-03-24 21:00,TBCPOT1_1_GN002,1116,7769.79,9858.41
62605,CAISO,1hr,DAHR,2017-03-24 21:00,TBCPTB1_2_GN002,1116,7769.79,9858.41
62608,CAISO,1hr,DAHR,2017-03-24 21:00,TJI-230_2_N101,1116,7769.79,9858.41
62611,CAISO,1hr,DAHR,2017-03-24 22:00,ELCENTRO_2_N001,1279.03,6973.79,9849.48
62614,CAISO,1hr,DAHR,2017-03-24 22:00,OBANION_2_N025,1279.03,6973.79,9849.48
62617,CAISO,1hr,DAHR,2017-03-24 22:00,TBCPOT1_1_GN002,1279.03,6973.79,9849.48
62620,CAISO,1hr,DAHR,2017-03-24 22:00,TBCPTB1_2_GN002,1279.03,6973.79,9849.48
62623,CAISO,1hr,DAHR,2017-03-24 22:00,TJI-230_2_N101,1279.03,6973.79,9849.48
62626,CAISO,1hr,DAHR,2017-03-24 23:00,ELCENTRO_2_N001,1490.83,5748.51,10739.27
62629,CAISO,1hr,DAHR,2017-03-24 23:00,OBANION_2_N025,1490.83,5748.51,10739.27
62632,CAISO,1hr,DAHR,2017-03-24 23:00,TBCPOT1_1_GN002,1490.83,5748.51,10739.27
62635,CAISO,1hr,DAHR,2017-03-24 23:00,TBCPTB1_2_GN002,1490.83,5748.51,10739.27
62638,CAISO,1hr,DAHR,2017-03-24 23:00,TJI-230_2_N101,1490.83,5748.51,10739.27
62641,CAISO,1hr,DAHR,2017-03-25 00:00,ELCENTRO_2_N001,1564.47,3848.38,11614.46
62644,CAISO,1hr,DAHR,2017-03-25 00:00,OBANION_2_N025,1564.47,3848.38,11614.46
62647,CAISO,1hr,DAHR,2017-03-25 00:00,TBCPOT1_1_GN002,1564.47,3848.38,11614.46
62650,CAISO,1hr,DAHR,2017-03-25 00:00,TBCPTB1_2_GN002,1564.47,3848.38,11614.46
62653,CAISO,1hr,DAHR,2017-03-25 00:00,TJI-230_2_N101,1564.47,3848.38,11614.46
62656,CAISO,1hr,DAHR,2017-03-25 01:00,ELCENTRO_2_N001,1576.02,783.76,14006.28
62659,CAISO,1hr,DAHR,2017-03-25 01:00,OBANION_2_N025,1576.02,783.76,14006.28
62662,CAISO,1hr,DAHR,2017-03-25 01:00,TBCPOT1_1_GN002,1576.02,783.76,14006.28
62665,CAISO,1hr,DAHR,2017-03-25 01:00,TBCPTB1_2_GN002,1576.02,783.76,14006.28
62668,CAISO,1hr,DAHR,2017-03-25 01:00,TJI-230_2_N101,1576.02,783.76,14006.28
62671,CAISO,1hr,DAHR,2017-03-25 02:00,ELCENTRO_2_N001,1578.16,0.11,15423.75
62674,CAISO,1hr,DAHR,2017-03-25 02:00,OBANION_2_N025,1578.16,0.11,15423.75
62677,CAISO,1hr,DAHR,2017-03-25 02:00,TBCPOT1_1_GN002,1578.16,0.11,15423.75
62680,CAISO,1hr,DAHR,2017-03-25 02:00,TBCPTB1_2_GN002,1578.16,0.11,15423.75
62683,CAISO,1hr,DAHR,2017-03-25 02:00,TJI-230_2_N101,1578.16,0.11,15423.75
62686,CAISO,1hr,DAHR,2017-03-25 03:00,ELCENTRO_2_N001,1590.1,0,15319.22
62689,CAISO,1hr,DAHR,2017-03-25 03:00,OBANION_2_N025,1590.1,0,15319.22
62692,CAISO,1hr,DAHR,2017-03-25 03:00,TBCPOT1_1_GN002,1590.1,0,15319.22
62695,CAISO,1hr,DAHR,2017-03-25 03:00,TBCPTB1_2_GN002,1590.1,0,15319.22
62698,CAISO,1hr,DAHR,2017-03-25 03:00,TJI-230_2_N101,1590.1,0,15319.22
62701,CAISO,1hr,DAHR,2017-03-25 04:00,ELCENTRO_2_N001,1615.63,0,14669.94
62704,CAISO,1hr,DAHR,2017-03-25 04:00,OBANION_2_N025,1615.63,0,14669.94
62707,CAISO,1hr,DAHR,2017-03-25 04:00,TBCPOT1_1_GN002,1615.63,0,14669.94
62710,CAISO,1hr,DAHR,2017-03-25 04:00,TBCPTB1_2_GN002,1615.63,0,14669.94
62713,CAISO,1hr,DAHR,2017-03-25 04:00,TJI-230_2_N101,1615.63,0,14669.94
62716,CAISO,1hr,DAHR,2017-03-25 05:00,ELCENTRO_2_N001,1558.33,0,13537.78
62719,CAISO,1hr,DAHR,2017-03-25 05:00,OBANION_2_N025,1558.33,0,13537.78
62722,CAISO,1hr,DAHR,2017-03-25 05:00,TBCPOT1_1_GN002,1558.33,0,13537.78
62725,CAISO,1hr,DAHR,2017-03-25 05:00,TBCPTB1_2_GN002,1558.33,0,13537.78
62728,CAISO,1hr,DAHR,2017-03-25 05:00,TJI-230_2_N101,1558.33,0,13537.78
62731,CAISO,1hr,DAHR,2017-03-25 06:00,ELCENTRO_2_N001,1487.05,0,11861.4
62734,CAISO,1hr,DAHR,2017-03-25 06:00,OBANION_2_N025,1487.05,0,11861.4
62737,CAISO,1hr,DAHR,2017-03-25 06:00,TBCPOT1_1_GN002,1487.05,0,11861.4
62740,CAISO,1hr,DAHR,2017-03-25 06:00,TBCPTB1_2_GN002,1487.05,0,11861.4
62743,CAISO,1hr,DAHR,2017-03-25 06:00,TJI-230_2_N101,1487.05,0,11861.4
62746,CAISO,1hr,DAHR,2017-03-25 07:00,ELCENTRO_2_N001,2027.63,0,10412.5
62749,CAISO,1hr,DAHR,2017-03-25 07:00,OBANION_2_N025,2027.63,0,10412.5
62752,CAISO,1hr,DAHR,2017-03-25 07:00,TBCPOT1_1_GN002,2027.63,0,10412.5
62755,CAISO,1hr,DAHR,2017-03-25 07:00,TBCPTB1_2_GN002,2027.63,0,10412.5
62758,CAISO,1hr,DAHR,2017-03-25 07:00,TJI-230_2_N101,2027.63,0,10412.5
62761,CAISO,1hr,DAHR,2017-03-25 08:00,ELCENTRO_2_N001,1914.35,0,10162.25
62764,CAISO,1hr,DAHR,2017-03-25 08:00,OBANION_2_N025,1914.35,0,10162.25
62767,CAISO,1hr,DAHR,2017-03-25 08:00,TBCPOT1_1_GN002,1914.35,0,10162.25
62770,CAISO,1hr,DAHR,2017-03-25 08:00,TBCPTB1_2_GN002,1914.35,0,10162.25
62773,CAISO,1hr,DAHR,2017-03-25 08:00,TJI-230_2_N101,1914.35,0,10162.25
62776,CAISO,1hr,DAHR,2017-03-25 09:00,ELCENTRO_2_N001,1898.94,0,10089.06
62779,CAISO,1hr,DAHR,2017-03-25 09:00,OBANION_2_N025,1898.94,0,10089.06
62782,CAISO,1hr,DAHR,2017-03-25 09:00,TBCPOT1_1_GN002,1898.94,0,10089.06
62785,CAISO,1hr,DAHR,2017-03-25 09:00,TBCPTB1_2_GN002,1898.94,0,10089.06
62788,CAISO,1hr,DAHR,2017-03-25 09:00,TJI-230_2_N101,1898.94,0,10089.06
62791,CAISO,1hr,DAHR,2017-03-25 10:00,ELCENTRO_2_N001,1834.01,0,9500.61
62794,CAISO,1hr,DAHR,2017-03-25 10:00,OBANION_2_N025,1834.01,0,9500.61
62797,CAISO,1hr,DAHR,2017-03-25 10:00,TBCPOT1_1_GN002,1834.01,0,9500.61
62800,CAISO,1hr,DAHR,2017-03-25 10:00,TBCPTB1_2_GN002,1834.01,0,9500.61
62803,CAISO,1hr,DAHR,2017-03-25 10:00,TJI-230_2_N101,1834.01,0,9500.61
62806,CAISO,1hr,DAHR,2017-03-25 11:00,ELCENTRO_2_N001,1767.17,0,9472.66
62809,CAISO,1hr,DAHR,2017-03-25 11:00,OBANION_2_N025,1767.17,0,9472.66
62812,CAISO,1hr,DAHR,2017-03-25 11:00,TBCPOT1_1_GN002,1767.17,0,9472.66
62815,CAISO,1hr,DAHR,2017-03-25 11:00,TBCPTB1_2_GN002,1767.17,0,9472.66
62818,CAISO,1hr,DAHR,2017-03-25 11:00,TJI-230_2_N101,1767.17,0,9472.66
62821,CAISO,1hr,DAHR,2017-03-25 12:00,ELCENTRO_2_N001,1802.62,0,9931.93
62824,CAISO,1hr,DAHR,2017-03-25 12:00,OBANION_2_N025,1802.62,0,9931.93
62827,CAISO,1hr,DAHR,2017-03-25 12:00,TBCPOT1_1_GN002,1802.62,0,9931.93
62830,CAISO,1hr,DAHR,2017-03-25 12:00,TBCPTB1_2_GN002,1802.62,0,9931.93
62833,CAISO,1hr,DAHR,2017-03-25 12:00,TJI-230_2_N101,1802.62,0,9931.93
62836,CAISO,1hr,DAHR,2017-03-25 13:00,ELCENTRO_2_N001,1864.62,11.13,10065.19
62839,CAISO,1hr,DAHR,2017-03-25 13:00,OBANION_2_N025,1864.62,11.13,10065.19
62842,CAISO,1hr,DAHR,2017-03-25 13:00,TBCPOT1_1_GN002,1864.62,11.13,10065.19
62845,CAISO,1hr,DAHR,2017-03-25 13:00,TBCPTB1_2_GN002,1864.62,11.13,10065.19
62848,CAISO,1hr,DAHR,2017-03-25 13:00,TJI-230_2_N101,1864.62,11.13,10065.19
62851,CAISO,1hr,DAHR,2017-03-25 14:00,ELCENTRO_2_N001,1936.13,968,10088.77
62854,CAISO,1hr,DAHR,2017-03-25 14:00,OBANION_2_N025,1936.13,968,10088.77
62857,CAISO,1hr,DAHR,2017-03-25 14:00,TBCPOT1_1_GN002,1936.13,968,10088.77
62860,CAISO,1hr,DAHR,2017-03-25 14:00,TBCPTB1_2_GN002,1936.13,968,10088.77
62863,CAISO,1hr,DAHR,2017-03-25 14:00,TJI-230_2_N101,1936.13,968,10088.77
62866,CAISO,1hr,DAHR,2017-03-25 15:00,ELCENTRO_2_N001,2035.21,4045.47,8977.46
62869,CAISO,1hr,DAHR,2017-03-25 15:00,OBANION_2_N025,2035.21,4045.47,8977.46
62872,CAISO,1hr,DAHR,2017-03-25 15:00,TBCPOT1_1_GN002,2035.21,4045.47,8977.46
62875,CAISO,1hr,DAHR,2017-03-25 15:00,TBCPTB1_2_GN002,2035.21,4045.47,8977.46
62878,CAISO,1hr,DAHR,2017-03-25 15:00,TJI-230_2_N101,2035.21,4045.47,8977.46
62881,CAISO,1hr,DAHR,2017-03-25 16:00,ELCENTRO_2_N001,2139.95,6024.81,7718.69
62884,CAISO,1hr,DAHR,2017-03-25 16:00,OBANION_2_N025,2139.95,6024.81,7718.69
62887,CAISO,1hr,DAHR,2017-03-25 16:00,TBCPOT1_1_GN002,2139.95,6024.81,7718.69
62890,CAISO,1hr,DAHR,2017-03-25 16:00,TBCPTB1_2_GN002,2139.95,6024.81,7718.69
62893,CAISO,1hr,DAHR,2017-03-25 16:00,TJI-230_2_N101,2139.95,6024.81,7718.69
62896,CAISO,1hr,DAHR,2017-03-25 17:00,ELCENTRO_2_N001,2184.42,6933.23,7361.9
62899,CAISO,1hr,DAHR,2017-03-25 17:00,OBANION_2_N025,2184.42,6933.23,7361.9
62902,CAISO,1hr,DAHR,2017-03-25 17:00,TBCPOT1_1_GN002,2184.42,6933.23,7361.9
62905,CAISO,1hr,DAHR,2017-03-25 17:00,TBCPTB1_2_GN002,2184.42,6933.23,7361.9
62908,CAISO,1hr,DAHR,2017-03-25 17:00,TJI-230_2_N101,2184.42,6933.23,7361.9
62911,CAISO,1hr,DAHR,2017-03-25 18:00,ELCENTRO_2_N001,2277.42,7317.21,7261.47
62914,CAISO,1hr,DAHR,2017-03-25 18:00,OBANION_2_N025,2277.42,7317.21,7261.47
62917,CAISO,1hr,DAHR,2017-03-25 18:00,TBCPOT1_1_GN002,2277.42,7317.21,7261.47
62920,CAISO,1hr,DAHR,2017-03-25 18:00,TBCPTB1_2_GN002,2277.42,7317.21,7261.47
62923,CAISO,1hr,DAHR,2017-03-25 18:00,TJI-230_2_N101,2277.42,7317.21,7261.47
62926,CAISO,1hr,DAHR,2017-03-25 19:00,ELCENTRO_2_N001,2508.21,7605.27,6735.13
62929,CAISO,1hr,DAHR,2017-03-25 19:00,OBANION_2_N025,2508.21,7605.27,6735.13
62932,CAISO,1hr,DAHR,2017-03-25 19:00,TBCPOT1_1_GN002,2508.21,7605.27,6735.13
62935,CAISO,1hr,DAHR,2017-03-25 19:00,TBCPTB1_2_GN002,2508.21,7605.27,6735.13
62938,CAISO,1hr,DAHR,2017-03-25 19:00,TJI-230_2_N101,2508.21,7605.27,6735.13
62941,CAISO,1hr,DAHR,2017-03-25 20:00,ELCENTRO_2_N001,2706.63,7566.33,6557.99
62944,CAISO,1hr,DAHR,2017-03-25 20:00,OBANION_2_N025,2706.63,7566.33,6557.99
